,same_side,heads,person,coin
0,0,0,1,1
1,0,1,1,1
2,1,1,1,1
3,0,0,1,1
4,0,1,1,1
5,0,0,1,1
6,1,0,1,1
7,0,1,1,1
8,0,0,1,1
9,0,1,1,1
10,1,1,1,1
11,1,1,1,1
12,0,0,1,1
13,1,0,1,1
14,0,1,1,1
15,1,1,1,1
16,1,1,1,1
17,0,0,1,1
18,0,1,1,1
19,0,0,1,1
20,0,1,1,1
21,1,1,1,1
22,1,1,1,1
23,1,1,1,1
24,1,1,1,1
25,0,0,1,1
26,1,0,1,1
27,0,1,1,1
28,1,1,1,1
29,0,0,1,1
30,1,0,1,1
31,1,0,1,1
32,1,0,1,1
33,1,0,1,1
34,0,1,1,1
35,1,1,1,1
36,1,1,1,1
37,0,0,1,1
38,1,0,1,1
39,0,1,1,1
40,1,1,1,1
41,1,1,1,1
42,0,0,1,1
43,0,1,1,1
44,0,0,1,1
45,0,1,1,1
46,0,0,1,1
47,0,1,1,1
48,0,0,1,1
49,0,1,1,1
50,1,1,1,1
51,0,0,1,1
52,1,0,1,1
53,1,0,1,1
54,1,0,1,1
55,1,0,1,1
56,1,0,1,1
57,0,1,1,1
58,0,0,1,1
59,1,0,1,1
60,0,1,1,1
61,1,1,1,1
62,0,0,1,1
63,0,1,1,1
64,1,1,1,1
65,1,1,1,1
66,1,1,1,1
67,0,0,1,1
68,0,1,1,1
69,1,1,1,1
70,1,1,1,1
71,0,0,1,1
72,1,0,1,1
73,0,1,1,1
74,1,1,1,1
75,0,0,1,1
76,1,0,1,1
77,0,1,1,1
78,1,1,1,1
79,0,0,1,1
80,1,0,1,1
81,0,1,1,1
82,0,0,1,1
83,1,0,1,1
84,0,1,1,1
85,1,1,1,1
86,0,0,1,1
87,1,0,1,1
88,1,0,1,1
89,1,0,1,1
90,1,0,1,1
91,0,1,1,1
92,0,0,1,1
93,0,1,1,1
94,0,0,1,1
95,1,0,1,1
96,0,1,1,1
97,1,1,1,1
98,1,1,1,1
99,0,0,1,1
100,0,1,1,1
101,1,1,1,1
102,0,0,1,1
103,0,1,1,1
104,0,0,1,1
105,0,1,1,1
106,1,1,1,1
107,1,1,1,1
108,0,0,1,1
109,1,0,1,1
110,0,1,1,1
111,0,0,1,1
112,0,1,1,1
113,0,0,1,1
114,0,1,1,1
115,1,1,1,1
116,0,0,1,1
117,0,1,1,1
118,1,1,1,1
119,0,0,1,1
120,0,1,1,1
121,1,1,1,1
122,1,1,1,1
123,1,1,1,1
124,1,1,1,1
125,1,1,1,1
126,0,0,1,1
127,1,0,1,1
128,0,1,1,1
129,1,1,1,1
130,0,0,1,1
131,0,1,1,1
132,0,0,1,1
133,0,1,1,1
134,0,0,1,1
135,0,1,1,1
136,1,1,1,1
137,1,1,1,1
138,0,0,1,1
139,1,0,1,1
140,0,1,1,1
141,1,1,1,1
142,1,1,1,1
143,0,0,1,1
144,0,1,1,1
145,1,1,1,1
146,1,1,1,1
147,0,0,1,1
148,1,0,1,1
149,0,1,1,1
150,0,0,1,1
151,1,0,1,1
152,0,1,1,1
153,1,1,1,1
154,1,1,1,1
155,1,1,1,1
156,1,1,1,1
157,1,1,1,1
158,0,0,1,1
159,0,1,1,1
160,1,1,1,1
161,0,0,1,1
162,1,0,1,1
163,1,0,1,1
164,1,0,1,1
165,0,1,1,1
166,0,0,1,1
167,0,1,1,1
168,1,1,1,1
169,0,0,1,1
170,1,0,1,1
171,1,0,1,1
172,1,0,1,1
173,1,0,1,1
174,1,0,1,1
175,1,0,1,1
176,1,0,1,1
177,0,1,1,1
178,0,0,1,1
179,1,0,1,1
180,0,1,1,1
181,0,0,1,1
182,1,0,1,1
183,0,1,1,1
184,1,1,1,1
185,1,1,1,1
186,0,0,1,1
187,1,0,1,1
188,0,1,1,1
189,1,1,1,1
190,1,1,1,1
191,1,1,1,1
192,1,1,1,1
193,1,1,1,1
194,0,0,1,1
195,0,1,1,1
196,1,1,1,1
197,0,0,1,1
198,1,0,1,1
199,0,1,1,1
200,1,1,1,1
201,0,0,1,1
202,1,0,1,1
203,1,0,1,1
204,1,0,1,1
205,1,0,1,1
206,1,0,1,1
207,0,1,1,1
208,0,0,1,1
209,1,0,1,1
210,0,1,1,1
211,0,0,1,1
212,0,1,1,1
213,1,1,1,1
214,0,0,1,1
215,1,0,1,1
216,0,1,1,1
217,1,1,1,1
218,1,1,1,1
219,1,1,1,1
220,0,0,1,1
221,0,1,1,1
222,1,1,1,1
223,0,0,1,1
224,0,1,1,1
225,0,0,1,1
226,0,1,1,1
227,0,0,1,1
228,0,1,1,1
229,1,1,1,1
230,1,1,1,1
231,1,1,1,1
232,0,0,1,1
233,0,1,1,1
234,1,1,1,1
235,0,0,1,1
236,1,0,1,1
237,1,0,1,1
238,0,1,1,1
239,1,1,1,1
240,0,0,1,1
241,1,0,1,1
242,1,0,1,1
243,1,0,1,1
244,1,0,1,1
245,0,1,1,1
246,0,0,1,1
247,1,0,1,1
248,0,1,1,1
249,0,0,1,1
250,1,0,1,1
251,1,0,1,1
252,1,0,1,1
253,0,1,1,1
254,1,1,1,1
255,0,0,1,1
256,0,1,1,1
257,0,0,1,1
258,1,0,1,1
259,0,1,1,1
260,1,1,1,1
261,0,0,1,1
262,1,0,1,1
263,1,0,1,1
264,0,1,1,1
265,1,1,1,1
266,1,1,1,1
267,0,0,1,1
268,1,0,1,1
269,1,0,1,1
270,1,0,1,1
271,0,1,1,1
272,1,1,1,1
273,0,0,1,1
274,1,0,1,1
275,1,0,1,1
276,0,1,1,1
277,0,0,1,1
278,1,0,1,1
279,0,1,1,1
280,0,0,1,1
281,0,1,1,1
282,0,0,1,1
283,1,0,1,1
284,1,0,1,1
285,1,0,1,1
286,1,0,1,1
287,1,0,1,1
288,0,1,1,1
289,1,1,1,1
290,0,0,1,1
291,1,0,1,1
292,1,0,1,1
293,0,1,1,1
294,1,1,1,1
295,0,0,1,1
296,1,0,1,1
297,0,1,1,1
298,1,1,1,1
299,0,0,1,1
300,0,1,1,1
301,0,0,1,1
302,0,1,1,1
303,0,0,1,1
304,0,1,1,1
305,1,1,1,1
306,0,0,1,1
307,1,0,1,1
308,0,1,1,1
309,0,0,1,1
310,0,1,1,1
311,0,0,1,1
312,0,1,1,1
313,0,0,1,1
314,0,1,1,1
315,0,0,1,1
316,0,1,1,1
317,1,1,1,1
318,0,0,1,1
319,1,0,1,1
320,0,1,1,1
321,0,0,1,1
322,1,0,1,1
323,1,0,1,1
324,1,0,1,1
325,1,0,1,1
326,0,1,1,1
327,0,0,1,1
328,1,0,1,1
329,0,1,1,1
330,0,0,1,1
331,1,0,1,1
332,1,0,1,1
333,0,1,1,1
334,0,0,1,1
335,0,1,1,1
336,1,1,1,1
337,0,0,1,1
338,1,0,1,1
339,1,0,1,1
340,1,0,1,1
341,1,0,1,1
342,0,1,1,1
343,1,1,1,1
344,1,1,1,1
345,1,1,1,1
346,1,1,1,1
347,1,1,1,1
348,0,0,1,1
349,1,0,1,1
350,1,0,1,1
351,1,0,1,1
352,1,0,1,1
353,1,0,1,1
354,0,1,1,1
355,0,0,1,1
356,0,1,1,1
357,0,0,1,1
358,1,0,1,1
359,0,1,1,1
360,0,0,1,1
361,1,0,1,1
362,0,1,1,1
363,1,1,1,1
364,0,0,1,1
365,1,0,1,1
366,0,1,1,1
367,1,1,1,1
368,0,0,1,1
369,1,0,1,1
370,1,0,1,1
371,0,1,1,1
372,1,1,1,1
373,1,1,1,1
374,1,1,1,1
375,1,1,1,1
376,0,0,1,1
377,1,0,1,1
378,1,0,1,1
379,1,0,1,1
380,1,0,1,1
381,0,1,1,1
382,0,0,1,1
383,0,1,1,1
384,0,0,1,1
385,1,0,1,1
386,1,0,1,1
387,0,1,1,1
388,1,1,1,1
389,0,0,1,1
390,0,1,1,1
391,0,0,1,1
392,1,0,1,1
393,0,1,1,1
394,1,1,1,1
395,1,1,1,1
396,0,0,1,1
397,0,1,1,1
398,0,0,1,1
399,1,0,1,1
400,1,1,1,1
401,1,1,1,1
402,1,1,1,1
403,1,1,1,1
404,1,1,1,1
405,0,0,1,1
406,0,1,1,1
407,0,0,1,1
408,1,0,1,1
409,1,0,1,1
410,0,1,1,1
411,0,0,1,1
412,1,0,1,1
413,1,0,1,1
414,0,1,1,1
415,0,0,1,1
416,1,0,1,1
417,0,1,1,1
418,1,1,1,1
419,1,1,1,1
420,0,0,1,1
421,0,1,1,1
422,0,0,1,1
423,1,0,1,1
424,1,0,1,1
425,1,0,1,1
426,1,0,1,1
427,0,1,1,1
428,1,1,1,1
429,0,0,1,1
430,1,0,1,1
431,0,1,1,1
432,1,1,1,1
433,1,1,1,1
434,0,0,1,1
435,1,0,1,1
436,1,0,1,1
437,0,1,1,1
438,1,1,1,1
439,1,1,1,1
440,0,0,1,1
441,1,0,1,1
442,0,1,1,1
443,1,1,1,1
444,1,1,1,1
445,0,0,1,1
446,1,0,1,1
447,0,1,1,1
448,1,1,1,1
449,1,1,1,1
450,0,0,1,1
451,1,0,1,1
452,0,1,1,1
453,1,1,1,1
454,1,1,1,1
455,1,1,1,1
456,1,1,1,1
457,1,1,1,1
458,1,1,1,1
459,1,1,1,1
460,0,0,1,1
461,1,0,1,1
462,0,1,1,1
463,1,1,1,1
464,1,1,1,1
465,0,0,1,1
466,1,0,1,1
467,0,1,1,1
468,1,1,1,1
469,0,0,1,1
470,0,1,1,1
471,0,0,1,1
472,1,0,1,1
473,0,1,1,1
474,0,0,1,1
475,0,1,1,1
476,0,0,1,1
477,1,0,1,1
478,0,1,1,1
479,1,1,1,1
480,0,0,1,1
481,1,0,1,1
482,0,1,1,1
483,1,1,1,1
484,1,1,1,1
485,1,1,1,1
486,0,0,1,1
487,0,1,1,1
488,0,0,1,1
489,0,1,1,1
490,1,1,1,1
491,1,1,1,1
492,1,1,1,1
493,1,1,1,1
494,1,1,1,1
495,1,1,1,1
496,0,0,1,1
497,0,1,1,1
498,1,1,1,1
499,1,1,1,1
500,0,1,1,1
501,0,0,1,1
502,1,0,1,1
503,1,0,1,1
504,1,0,1,1
505,0,1,1,1
506,1,1,1,1
507,1,1,1,1
508,1,1,1,1
509,0,0,1,1
510,0,1,1,1
511,0,0,1,1
512,0,1,1,1
513,0,0,1,1
514,0,1,1,1
515,0,0,1,1
516,0,1,1,1
517,1,1,1,1
518,0,0,1,1
519,0,1,1,1
520,1,1,1,1
521,0,0,1,1
522,0,1,1,1
523,1,1,1,1
524,0,0,1,1
525,0,1,1,1
526,1,1,1,1
527,1,1,1,1
528,1,1,1,1
529,0,0,1,1
530,0,1,1,1
531,1,1,1,1
532,0,0,1,1
533,1,0,1,1
534,1,0,1,1
535,0,1,1,1
536,1,1,1,1
537,1,1,1,1
538,1,1,1,1
539,0,0,1,1
540,0,1,1,1
541,1,1,1,1
542,1,1,1,1
543,0,0,1,1
544,0,1,1,1
545,1,1,1,1
546,1,1,1,1
547,1,1,1,1
548,0,0,1,1
549,0,1,1,1
550,0,0,1,1
551,1,0,1,1
552,0,1,1,1
553,0,0,1,1
554,0,1,1,1
555,0,0,1,1
556,0,1,1,1
557,0,0,1,1
558,1,0,1,1
559,0,1,1,1
560,0,0,1,1
561,1,0,1,1
562,0,1,1,1
563,1,1,1,1
564,1,1,1,1
565,0,0,1,1
566,1,0,1,1
567,1,0,1,1
568,1,0,1,1
569,0,1,1,1
570,1,1,1,1
571,0,0,1,1
572,1,0,1,1
573,0,1,1,1
574,1,1,1,1
575,1,1,1,1
576,1,1,1,1
577,1,1,1,1
578,1,1,1,1
579,1,1,1,1
580,0,0,1,1
581,0,1,1,1
582,1,1,1,1
583,1,1,1,1
584,0,0,1,1
585,0,1,1,1
586,0,0,1,1
587,0,1,1,1
588,1,1,1,1
589,1,1,1,1
590,0,0,1,1
591,1,0,1,1
592,0,1,1,1
593,0,0,1,1
594,0,1,1,1
595,0,0,1,1
596,1,0,1,1
597,0,1,1,1
598,1,1,1,1
599,1,1,1,1
600,1,1,1,1
601,1,1,1,1
602,0,0,1,1
603,1,0,1,1
604,1,0,1,1
605,1,0,1,1
606,1,0,1,1
607,0,1,1,1
608,0,0,1,1
609,0,1,1,1
610,0,0,1,1
611,0,1,1,1
612,0,0,1,1
613,0,1,1,1
614,0,0,1,1
615,0,1,1,1
616,1,1,1,1
617,0,0,1,1
618,0,1,1,1
619,0,0,1,1
620,0,1,1,1
621,0,0,1,1
622,1,0,1,1
623,0,1,1,1
624,0,0,1,1
625,1,0,1,1
626,1,0,1,1
627,1,0,1,1
628,1,0,1,1
629,1,0,1,1
630,0,1,1,1
631,0,0,1,1
632,1,0,1,1
633,1,0,1,1
634,1,0,1,1
635,0,1,1,1
636,0,0,1,1
637,0,1,1,1
638,1,1,1,1
639,1,1,1,1
640,0,0,1,1
641,0,1,1,1
642,1,1,1,1
643,1,1,1,1
644,1,1,1,1
645,1,1,1,1
646,1,1,1,1
647,0,0,1,1
648,0,1,1,1
649,0,0,1,1
650,1,0,1,1
651,0,1,1,1
652,1,1,1,1
653,1,1,1,1
654,1,1,1,1
655,1,1,1,1
656,0,0,1,1
657,1,0,1,1
658,0,1,1,1
659,0,0,1,1
660,1,0,1,1
661,0,1,1,1
662,0,0,1,1
663,1,0,1,1
664,0,1,1,1
665,1,1,1,1
666,1,1,1,1
667,0,0,1,1
668,1,0,1,1
669,0,1,1,1
670,1,1,1,1
671,1,1,1,1
672,1,1,1,1
673,0,0,1,1
674,0,1,1,1
675,0,0,1,1
676,1,0,1,1
677,1,0,1,1
678,0,1,1,1
679,1,1,1,1
680,1,1,1,1
681,1,1,1,1
682,1,1,1,1
683,1,1,1,1
684,0,0,1,1
685,1,0,1,1
686,1,0,1,1
687,0,1,1,1
688,1,1,1,1
689,0,0,1,1
690,1,0,1,1
691,1,0,1,1
692,0,1,1,1
693,0,0,1,1
694,1,0,1,1
695,0,1,1,1
696,0,0,1,1
697,1,0,1,1
698,0,1,1,1
699,0,0,1,1
700,0,1,1,1
701,0,0,1,1
702,0,1,1,1
703,0,0,1,1
704,1,0,1,1
705,0,1,1,1
706,1,1,1,1
707,0,0,1,1
708,1,0,1,1
709,1,0,1,1
710,0,1,1,1
711,0,0,1,1
712,0,1,1,1
713,1,1,1,1
714,0,0,1,1
715,1,0,1,1
716,1,0,1,1
717,0,1,1,1
718,1,1,1,1
719,0,0,1,1
720,1,0,1,1
721,1,0,1,1
722,1,0,1,1
723,1,0,1,1
724,1,0,1,1
725,0,1,1,1
726,0,0,1,1
727,1,0,1,1
728,0,1,1,1
729,1,1,1,1
730,0,0,1,1
731,1,0,1,1
732,0,1,1,1
733,0,0,1,1
734,0,1,1,1
735,0,0,1,1
736,1,0,1,1
737,0,1,1,1
738,0,0,1,1
739,0,1,1,1
740,0,0,1,1
741,1,0,1,1
742,1,0,1,1
743,0,1,1,1
744,1,1,1,1
745,0,0,1,1
746,0,1,1,1
747,0,0,1,1
748,0,1,1,1
749,0,0,1,1
750,1,0,1,1
751,0,1,1,1
752,0,0,1,1
753,0,1,1,1
754,0,0,1,1
755,0,1,1,1
756,0,0,1,1
757,1,0,1,1
758,1,0,1,1
759,1,0,1,1
760,0,1,1,1
761,1,1,1,1
762,0,0,1,1
763,1,0,1,1
764,0,1,1,1
765,1,1,1,1
766,0,0,1,1
767,1,0,1,1
768,0,1,1,1
769,0,0,1,1
770,1,0,1,1
771,1,0,1,1
772,0,1,1,1
773,1,1,1,1
774,1,1,1,1
775,1,1,1,1
776,1,1,1,1
777,1,1,1,1
778,1,1,1,1
779,1,1,1,1
780,0,0,1,1
781,0,1,1,1
782,0,0,1,1
783,1,0,1,1
784,0,1,1,1
785,0,0,1,1
786,0,1,1,1
787,1,1,1,1
788,1,1,1,1
789,1,1,1,1
790,1,1,1,1
791,0,0,1,1
792,1,0,1,1
793,0,1,1,1
794,1,1,1,1
795,0,0,1,1
796,1,0,1,1
797,1,0,1,1
798,0,1,1,1
799,1,1,1,1
800,0,0,1,1
801,1,0,1,1
802,0,1,1,1
803,1,1,1,1
804,0,0,1,1
805,1,0,1,1
806,0,1,1,1
807,0,0,1,1
808,0,1,1,1
809,1,1,1,1
810,1,1,1,1
811,1,1,1,1
812,1,1,1,1
813,1,1,1,1
814,1,1,1,1
815,0,0,1,1
816,0,1,1,1
817,0,0,1,1
818,1,0,1,1
819,0,1,1,1
820,1,1,1,1
821,1,1,1,1
822,0,0,1,1
823,0,1,1,1
824,1,1,1,1
825,1,1,1,1
826,1,1,1,1
827,1,1,1,1
828,0,0,1,1
829,0,1,1,1
830,0,0,1,1
831,0,1,1,1
832,0,0,1,1
833,0,1,1,1
834,1,1,1,1
835,0,0,1,1
836,1,0,1,1
837,0,1,1,1
838,1,1,1,1
839,0,0,1,1
840,0,1,1,1
841,1,1,1,1
842,1,1,1,1
843,0,0,1,1
844,0,1,1,1
845,0,0,1,1
846,0,1,1,1
847,0,0,1,1
848,0,1,1,1
849,0,0,1,1
850,1,0,1,1
851,1,0,1,1
852,1,0,1,1
853,0,1,1,1
854,1,1,1,1
855,0,0,1,1
856,0,1,1,1
857,1,1,1,1
858,1,1,1,1
859,0,0,1,1
860,0,1,1,1
861,0,0,1,1
862,0,1,1,1
863,0,0,1,1
864,1,0,1,1
865,0,1,1,1
866,0,0,1,1
867,1,0,1,1
868,0,1,1,1
869,1,1,1,1
870,1,1,1,1
871,1,1,1,1
872,1,1,1,1
873,1,1,1,1
874,0,0,1,1
875,1,0,1,1
876,0,1,1,1
877,1,1,1,1
878,0,0,1,1
879,0,1,1,1
880,0,0,1,1
881,0,1,1,1
882,0,0,1,1
883,0,1,1,1
884,0,0,1,1
885,0,1,1,1
886,1,1,1,1
887,1,1,1,1
888,1,1,1,1
889,0,0,1,1
890,0,1,1,1
891,0,0,1,1
892,0,1,1,1
893,1,1,1,1
894,0,0,1,1
895,1,0,1,1
896,1,0,1,1
897,0,1,1,1
898,0,0,1,1
899,0,1,1,1
900,1,0,1,1
901,1,0,1,1
902,0,1,1,1
903,1,1,1,1
904,1,1,1,1
905,0,0,1,1
906,1,0,1,1
907,0,1,1,1
908,1,1,1,1
909,1,1,1,1
910,1,1,1,1
911,0,0,1,1
912,1,0,1,1
913,0,1,1,1
914,1,1,1,1
915,0,0,1,1
916,0,1,1,1
917,1,1,1,1
918,1,1,1,1
919,1,1,1,1
920,0,0,1,1
921,0,1,1,1
922,1,1,1,1
923,0,0,1,1
924,0,1,1,1
925,1,1,1,1
926,0,0,1,1
927,0,1,1,1
928,1,1,1,1
929,0,0,1,1
930,0,1,1,1
931,1,1,1,1
932,1,1,1,1
933,0,0,1,1
934,0,1,1,1
935,1,1,1,1
936,1,1,1,1
937,0,0,1,1
938,1,0,1,1
939,0,1,1,1
940,0,0,1,1
941,0,1,1,1
942,1,1,1,1
943,0,0,1,1
944,1,0,1,1
945,0,1,1,1
946,1,1,1,1
947,1,1,1,1
948,1,1,1,1
949,0,0,1,1
950,1,0,1,1
951,0,1,1,1
952,0,0,1,1
953,1,0,1,1
954,0,1,1,1
955,0,0,1,1
956,0,1,1,1
957,1,1,1,1
958,0,0,1,1
959,0,1,1,1
960,1,1,1,1
961,0,0,1,1
962,1,0,1,1
963,1,0,1,1
964,0,1,1,1
965,0,0,1,1
966,0,1,1,1
967,1,1,1,1
968,1,1,1,1
969,1,1,1,1
970,1,1,1,1
971,1,1,1,1
972,0,0,1,1
973,0,1,1,1
974,1,1,1,1
975,0,0,1,1
976,0,1,1,1
977,0,0,1,1
978,1,0,1,1
979,1,0,1,1
980,0,1,1,1
981,0,0,1,1
982,0,1,1,1
983,0,0,1,1
984,0,1,1,1
985,0,0,1,1
986,1,0,1,1
987,1,0,1,1
988,0,1,1,1
989,0,0,1,1
990,1,0,1,1
991,0,1,1,1
992,0,0,1,1
993,1,0,1,1
994,0,1,1,1
995,0,0,1,1
996,0,1,1,1
997,1,1,1,1
998,0,0,1,1
999,0,1,1,1
1000,1,1,1,1
1001,0,0,1,1
1002,1,0,1,1
1003,0,1,1,1
1004,0,0,1,1
1005,1,0,1,1
1006,0,1,1,1
1007,1,1,1,1
1008,0,0,1,1
1009,1,0,1,1
1010,1,0,1,1
1011,1,0,1,1
1012,0,1,1,1
1013,1,1,1,1
1014,0,0,1,1
1015,0,1,1,1
1016,1,1,1,1
1017,0,0,1,1
1018,0,1,1,1
1019,0,0,1,1
1020,1,0,1,1
1021,1,0,1,1
1022,1,0,1,1
1023,0,1,1,1
1024,0,0,1,1
1025,1,0,1,1
1026,1,0,1,1
1027,0,1,1,1
1028,1,1,1,1
1029,0,0,1,1
1030,1,0,1,1
1031,0,1,1,1
1032,1,1,1,1
1033,0,0,1,1
1034,1,0,1,1
1035,0,1,1,1
1036,0,0,1,1
1037,0,1,1,1
1038,0,0,1,1
1039,0,1,1,1
1040,1,1,1,1
1041,1,1,1,1
1042,0,0,1,1
1043,0,1,1,1
1044,0,0,1,1
1045,0,1,1,1
1046,0,0,1,1
1047,1,0,1,1
1048,0,1,1,1
1049,0,0,1,1
1050,0,1,1,1
1051,0,0,1,1
1052,0,1,1,1
1053,1,1,1,1
1054,0,0,1,1
1055,1,0,1,1
1056,0,1,1,1
1057,1,1,1,1
1058,0,0,1,1
1059,1,0,1,1
1060,0,1,1,1
1061,1,1,1,1
1062,0,0,1,1
1063,1,0,1,1
1064,1,0,1,1
1065,0,1,1,1
1066,0,0,1,1
1067,0,1,1,1
1068,0,0,1,1
1069,0,1,1,1
1070,0,0,1,1
1071,0,1,1,1
1072,1,1,1,1
1073,0,0,1,1
1074,1,0,1,1
1075,1,0,1,1
1076,0,1,1,1
1077,1,1,1,1
1078,0,0,1,1
1079,1,0,1,1
1080,0,1,1,1
1081,1,1,1,1
1082,0,0,1,1
1083,0,1,1,1
1084,0,0,1,1
1085,1,0,1,1
1086,0,1,1,1
1087,0,0,1,1
1088,1,0,1,1
1089,0,1,1,1
1090,0,0,1,1
1091,0,1,1,1
1092,1,1,1,1
1093,0,0,1,1
1094,0,1,1,1
1095,1,1,1,1
1096,1,1,1,1
1097,0,0,1,1
1098,0,1,1,1
1099,1,1,1,1
1100,0,1,1,1
1101,0,0,1,1
1102,1,0,1,1
1103,1,0,1,1
1104,0,1,1,1
1105,1,1,1,1
1106,1,1,1,1
1107,0,0,1,1
1108,0,1,1,1
1109,0,0,1,1
1110,0,1,1,1
1111,0,0,1,1
1112,0,1,1,1
1113,1,1,1,1
1114,1,1,1,1
1115,1,1,1,1
1116,0,0,1,1
1117,0,1,1,1
1118,0,0,1,1
1119,0,1,1,1
1120,0,0,1,1
1121,0,1,1,1
1122,1,1,1,1
1123,0,0,1,1
1124,0,1,1,1
1125,0,0,1,1
1126,1,0,1,1
1127,0,1,1,1
1128,0,0,1,1
1129,1,0,1,1
1130,1,0,1,1
1131,0,1,1,1
1132,1,1,1,1
1133,0,0,1,1
1134,0,1,1,1
1135,1,1,1,1
1136,0,0,1,1
1137,1,0,1,1
1138,0,1,1,1
1139,1,1,1,1
1140,1,1,1,1
1141,0,0,1,1
1142,0,1,1,1
1143,1,1,1,1
1144,1,1,1,1
1145,0,0,1,1
1146,1,0,1,1
1147,1,0,1,1
1148,0,1,1,1
1149,0,0,1,1
1150,0,1,1,1
1151,0,0,1,1
1152,1,0,1,1
1153,0,1,1,1
1154,1,1,1,1
1155,0,0,1,1
1156,1,0,1,1
1157,1,0,1,1
1158,1,0,1,1
1159,1,0,1,1
1160,0,1,1,1
1161,0,0,1,1
1162,0,1,1,1
1163,0,0,1,1
1164,1,0,1,1
1165,1,0,1,1
1166,0,1,1,1
1167,0,0,1,1
1168,1,0,1,1
1169,0,1,1,1
1170,1,1,1,1
1171,0,0,1,1
1172,1,0,1,1
1173,0,1,1,1
1174,1,1,1,1
1175,1,1,1,1
1176,0,0,1,1
1177,1,0,1,1
1178,1,0,1,1
1179,1,0,1,1
1180,0,1,1,1
1181,0,0,1,1
1182,1,0,1,1
1183,1,0,1,1
1184,1,0,1,1
1185,0,1,1,1
1186,0,0,1,1
1187,1,0,1,1
1188,0,1,1,1
1189,1,1,1,1
1190,0,0,1,1
1191,0,1,1,1
1192,0,0,1,1
1193,0,1,1,1
1194,0,0,1,1
1195,1,0,1,1
1196,1,0,1,1
1197,0,1,1,1
1198,1,1,1,1
1199,1,1,1,1
1200,1,1,1,1
1201,1,1,1,1
1202,1,1,1,1
1203,1,1,1,1
1204,0,0,1,1
1205,0,1,1,1
1206,1,1,1,1
1207,1,1,1,1
1208,1,1,1,1
1209,0,0,1,1
1210,0,1,1,1
1211,0,0,1,1
1212,0,1,1,1
1213,1,1,1,1
1214,0,0,1,1
1215,1,0,1,1
1216,0,1,1,1
1217,0,0,1,1
1218,1,0,1,1
1219,0,1,1,1
1220,1,1,1,1
1221,1,1,1,1
1222,0,0,1,1
1223,0,1,1,1
1224,1,1,1,1
1225,0,0,1,1
1226,1,0,1,1
1227,0,1,1,1
1228,0,0,1,1
1229,1,0,1,1
1230,0,1,1,1
1231,1,1,1,1
1232,1,1,1,1
1233,1,1,1,1
1234,0,0,1,1
1235,1,0,1,1
1236,0,1,1,1
1237,0,0,1,1
1238,0,1,1,1
1239,0,0,1,1
1240,1,0,1,1
1241,1,0,1,1
1242,1,0,1,1
1243,0,1,1,1
1244,0,0,1,1
1245,1,0,1,1
1246,0,1,1,1
1247,0,0,1,1
1248,0,1,1,1
1249,0,0,1,1
1250,1,0,1,1
1251,1,0,1,1
1252,1,0,1,1
1253,1,0,1,1
1254,1,0,1,1
1255,0,1,1,1
1256,1,1,1,1
1257,0,0,1,1
1258,0,1,1,1
1259,1,1,1,1
1260,0,0,1,1
1261,0,1,1,1
1262,0,0,1,1
1263,1,0,1,1
1264,1,0,1,1
1265,1,0,1,1
1266,1,0,1,1
1267,1,0,1,1
1268,1,0,1,1
1269,1,0,1,1
1270,1,0,1,1
1271,0,1,1,1
1272,1,1,1,1
1273,1,1,1,1
1274,1,1,1,1
1275,1,1,1,1
1276,1,1,1,1
1277,1,1,1,1
1278,0,0,1,1
1279,1,0,1,1
1280,1,0,1,1
1281,0,1,1,1
1282,0,0,1,1
1283,0,1,1,1
1284,0,0,1,1
1285,0,1,1,1
1286,1,1,1,1
1287,1,1,1,1
1288,0,0,1,1
1289,0,1,1,1
1290,1,1,1,1
1291,1,1,1,1
1292,1,1,1,1
1293,0,0,1,1
1294,0,1,1,1
1295,1,1,1,1
1296,1,1,1,1
1297,0,0,1,1
1298,0,1,1,1
1299,0,0,1,1
1300,0,1,1,1
1301,1,1,1,1
1302,1,1,1,1
1303,0,0,1,1
1304,0,1,1,1
1305,1,1,1,1
1306,0,0,1,1
1307,0,1,1,1
1308,0,0,1,1
1309,1,0,1,1
1310,0,1,1,1
1311,1,1,1,1
1312,0,0,1,1
1313,0,1,1,1
1314,0,0,1,1
1315,0,1,1,1
1316,0,0,1,1
1317,0,1,1,1
1318,1,1,1,1
1319,0,0,1,1
1320,1,0,1,1
1321,1,0,1,1
1322,0,1,1,1
1323,0,0,1,1
1324,0,1,1,1
1325,1,1,1,1
1326,1,1,1,1
1327,1,1,1,1
1328,1,1,1,1
1329,0,0,1,1
1330,0,1,1,1
1331,1,1,1,1
1332,1,1,1,1
1333,1,1,1,1
1334,0,0,1,1
1335,1,0,1,1
1336,0,1,1,1
1337,1,1,1,1
1338,1,1,1,1
1339,1,1,1,1
1340,1,1,1,1
1341,0,0,1,1
1342,1,0,1,1
1343,1,0,1,1
1344,1,0,1,1
1345,0,1,1,1
1346,0,0,1,1
1347,1,0,1,1
1348,0,1,1,1
1349,1,1,1,1
1350,1,1,1,1
1351,0,0,1,1
1352,1,0,1,1
1353,0,1,1,1
1354,0,0,1,1
1355,1,0,1,1
1356,1,0,1,1
1357,1,0,1,1
1358,1,0,1,1
1359,1,0,1,1
1360,1,0,1,1
1361,1,0,1,1
